Interface eth0 has index 2
uplink 20.268000 delivery 30 83
uplink 20.281000 delivery 23 84
uplink 20.308000 delivery 30 83
uplink 20.321000 delivery 23 84
uplink 20.348000 delivery 29 83
uplink 20.361000 delivery 23 84
uplink 20.388000 delivery 30 83
uplink 20.400000 delivery 22 84
uplink 20.428000 delivery 30 83
uplink 20.441000 delivery 23 84
uplink 20.467000 delivery 29 83
uplink 20.481000 delivery 23 84
uplink 20.509000 delivery 31 83
uplink 20.521000 delivery 23 84
uplink 20.549000 delivery 31 83
uplink 20.561000 delivery 23 84
uplink 20.588000 delivery 30 83
uplink 20.602000 delivery 24 84
uplink 20.628000 delivery 30 83
uplink 20.641000 delivery 23 84
uplink 20.667000 delivery 29 83
uplink 20.681000 delivery 23 84
uplink 20.708000 delivery 30 83
uplink 20.724000 delivery 26 84
uplink 20.747000 delivery 29 83
uplink 20.762000 delivery 24 84
uplink 20.787000 delivery 29 83
uplink 20.801000 delivery 23 84
uplink 20.828000 delivery 30 83
uplink 20.840000 delivery 22 84
uplink 20.868000 delivery 30 83
uplink 20.880000 delivery 22 84
downlink 20.881000 limbodelivery 5976 475
downlink 20.881000 delivery 5965 60
